isbn,average_rating,ratings_count,text_reviews_count
375707212,3.81,4996,325
679772596,3.85,6993,482
679749047,3.91,3192,195
679444599,4.26,1512,148
307264653,3.17,3490,410
345464567,3.98,811,55
449911632,3.45,2001,150
878057005,3.57,14,2
449911942,3.97,13361,395
30420563,4.02,92,5
60845309,3.68,132,19
60927542,3.76,949,128
60928697,3.45,330,36
60975946,3.69,467,31
7195303,3.83,449,83
375724427,4.27,12270,529
1400033888,3.79,11930,973
1400078652,3.91,6352,425
571164668,3.46,6994,431
9707707763,3.56,7,0
1929001150,3.83,34,4
8466368876,3.85,413,45
811211738,4.3,2896,46
080215042X,4.14,5170,154
674821068,4.22,44,6
811208990,4.21,373,18
156003651,4.21,602,30
413715000,3.86,25,1
676503187,3.65,7,0
395859972,3.47,3334,514
1400041260,4.07,32,7
99282194,3.88,25422,1410
312424094,3.82,34723,4489
60557567,3.78,1614,212
006079528X,4.03,2228,241
140283307,3.87,55821,2523
2868698220,3.43,3683,238
743273060,3.41,300,24
743203968,3.24,7201,500
552992097,3.9,51267,1195
552120405,3.9,217,26
3257211945,3.9,301,19
8472238660,3.9,18,3
61125644,3.23,2662,290
345484401,3.71,2686,230
452280192,3.76,2115,116
081297655X,3.8,912,97
60816228,3.55,3510,357
60735252,3.46,1168,129
452275008,3.34,6028,821
99582015,3.85,128,9
143036394,3.87,397,40
521010500,3.83,54,4
60521228,3.57,21191,1162
689863624,3.96,16021,594
1583377824,1,2,0
333666380,4.17,0,0
1889032204,4.25,317,40
99285568,3.97,86,5
009928555X,3.69,566,33
679643524,4.04,398,51
881927694,3.83,0,0
224014013,3.66,7,0
60528877,3.76,6152,257
1400033616,3.81,1746,184
99471426,4.11,87816,2577
140189386,3.53,1481,118
143039571,3.84,14789,756
142437832,3.76,2721,135
159853002X,4.19,96,10
553588184,4.19,25866,637
553588192,3.89,6236,369
452286034,4.05,79710,3479
553587080,4.09,21556,653
553587064,4.08,767,44
553587072,4.13,777,48
452285933,4.15,37400,1136
3518376780,3.51,2525,112
1892391368,4.12,707,97
451457633,4.02,3033,241
345289676,4.21,530,35
451452887,3.89,2015,136
1885972105,4.37,112,9
207036187X,3.75,267,14
312852533,3.75,898,48
765344971,3.46,17,3
2070394824,3.96,1951,77
1400042550,4.34,843,30
679733841,4.15,9227,256
679720227,4.04,53697,1772
691120048,4.19,134,5
679764011,4.2,2448,104
380731819,4.09,516,71
1883011493,4.37,420,34
140237518,4.11,251,19
1597800449,4.02,15363,560
553575376,4.21,20051,759
743421922,4.2,17025,436
074341196X,3.92,10878,342
3453196791,4.21,24,2
948877480,3.92,59,3
316640166,3.17,78,10
143039032,3.77,31,2
801881854,4.22,3,0
192837621,3.65,1876,161
312264895,3.48,34,2
014002154X,3.76,14,0
61137367,3.31,123,16
1931082197,4.19,264,21
61137030,4.02,1123,99
872860027,3.98,313,23
1931082200,4.41,128,11
006083482X,3.91,906,132
61139637,3.67,181,26
373760035,3.25,18,0
140030344,3.84,1539,90
764200925,3.77,284,33
60853972,4.25,5036,582
159497098X,4.25,104,14
631231277,4.23,11067,187
60936649,3.76,2284,169
415254086,4.07,13578,404
24288101,4.23,224,35
631169407,4.16,75,4
674954017,4.01,877,27
140159959,4.36,3679,148
1566631327,4.06,285,26
61312118,4.14,2027,38
300093055,4.07,32178,734
295976918,4,4,0
2707301485,3.83,1751,74
1840025956,4,3,0
802130798,4.04,5524,106
802151108,4.11,175,9
159915014X,3.5,17,3
014018922X,3.95,2935,63
048628459X,3.85,214,18
1590171152,4.03,6185,108
941419746,4.1,3852,106
802141943,3.91,650,21
413575608,3.74,7,0
373247958,4.09,1979,94
689851324,3.94,18737,1081
307274977,3.91,6746,178
553346113,4.18,4967,105
805069852,4.15,79,6
743277708,4.06,6115,752
60935456,4.06,522,80
517289369,3.79,33,3
618445579,4.27,252,53
618339248,4.11,1136,224
521402409,3.96,369,22
374529264,4.25,10455,660
60593245,3.96,312,26
141185600,3.9,342,23
679725229,4.15,7927,543
679726098,4,767,59
140150331,4.28,97,7
1551111721,3.62,21925,838
192801732,3.9,589,20
525467343,4.4,9205,322
805069860,4.25,1392,67
1400040663,3.88,731,69
486275507,4.28,33928,251
188301106X,4.32,6188,51
805063412,4.11,259,31
679763961,4.08,1596,36
822210894,3.98,235224,2409
811216020,3.98,3458,337
674842111,3.58,61,6
1586634496,3.29,0,0
822005336,3.7,10,0
141439505,3.9,2085,179
159113644X,4.5,2,2
786809930,4.14,280,19
865475245,4.32,109,23
226469441,3.98,234,21
143059289,3.86,42,7
856686271,4.5,4,1
786809310,4.09,316,22
811212696,4.31,642,46
140437916,3.8,5966,211
887380050,3.87,100,8
375400702,4.28,6775,217
892969598,3.45,11,3
60974362,3.43,5,0
930330013,3.63,15,4
031229543X,4.25,4,1
142437263,3.4,609586,10402
679783385,3.4,5503,220
743487567,3.4,1373,68
1587263831,3.4,109,8
074326469X,3.4,534,11
764587242,3.4,10,0
486285154,3.98,210,20
804741719,4.21,64,4
679783393,4.11,3227,76
014044923X,4.01,48651,1115
521599636,4.18,818,26
439635810,4.21,61,7
375760814,4.01,6799,483
2864240157,4.33,0,0
140280464,3.96,12431,1330
3492230024,3.96,2,0
2266104462,3.96,3,0
743243803,3.88,25608,1318
99276496,4.04,5013,332
009943752X,3.75,2738,252
1582343896,3.88,89,15
679454683,3.9,3255,353
847826694,4.47,182,11
375707255,4.02,309,39
679726225,3.96,2940,124
758207301,4.38,1763,20
811216543,4.23,21561,876
143036599,3.92,2121,247
295981466,4.43,24,4
393979164,3.85,335,26
385721005,4.14,824,59
345476328,3.93,565,118
684837935,4.07,502,43
081120135X,3.82,83,8
940322714,4.26,179,16
440204933,3.92,884,74
345494024,3.85,5875,401
670800333,4.01,1719,133
517391732,3.52,24,3
60930055,4.04,4025,265
743297318,3.93,11131,751
684867850,4.2,777,45
413712001,3.76,17,0
940450496,4.18,90,9
940450488,4.1,87,5
394536495,3.14,2307,351
312265050,3.94,21004,620
375700811,4.06,15682,952
1560258241,3.3,67,10
452272793,3.66,2500,188
141182571,4.07,3500,313
515124796,3.92,12,3
1933372192,3.8,221,34
99766817,3.9,767,85
075821409X,3.72,2757,119
307278360,3.96,6494,562
375706674,4.14,120421,6140
312311338,3.8,8819,394
679642420,4.18,94133,2760
1592574718,4.11,64,9
679772642,3.95,1876,147
140127224,3.86,2448,146
872863808,3.44,924,25
60920645,4.34,562,42
72434171,4.11,17681,1596
60915188,3.91,7102,604
375703470,4.16,3172,380
61239534,3.57,4870,975
1594481571,4.05,18922,865
1582430543,3.63,1562,111
1400079098,4.19,21507,1664
141007451,4.06,1029,188
812967941,3.83,509,81
184159105X,4.29,6970,310
345457374,3.99,108440,2689
143038109,4.01,66503,1661
689806167,3.97,1388,64
055299801X,3.65,1799,121
785282092,3.72,83,20
143039865,4.17,577,80
395500761,4.15,8721,380
395706742,4.29,2076,95
395547032,4.25,1724,103
312277105,3.78,1349,77
156189216,4.23,7084,202
188301154X,4.17,274,27
878055290,4.43,305,15
679642706,4.04,484,56
61124192,3.94,92,28
679728821,3.6,433,59
679730044,4.06,102,11
015636090X,3.88,830,76
674639278,4.06,2717,232
374525641,4.17,60656,4194
805076883,3.97,11173,345
1595581340,3.94,1953,116
1583225366,4.02,4332,320
158322565X,3.73,14,2
1904859208,3.93,4145,192
1852421177,3.98,1643,38
052167493X,3.86,819,31
1594513120,4.05,270,16
1878825011,3.99,1679,133
080507967X,3.97,1776,90
742529789,3.76,282,20
262530074,3.96,296,10
415926327,3.96,84,5
60578122,4.22,225,20
192822756,3.62,4919,160
60578114,4.32,504,28
143037498,3.77,29090,451
61059471,4.25,723,36
375760385,4.3,34972,1149
375760377,4.2,66298,1383
812970438,4.18,19174,664
812969820,4.05,4753,400
449207331,3.71,2153,152
449452697,4.24,95,13
609810901,3.96,67,3
9685957002,3.96,28,9
743437497,4.22,1316,134
743536991,4.22,13,0
1417618256,4.22,8,2
61238228,4.13,697,158
451529251,3.85,1898,201
333581296,0,0,0
141185538,3.9,15806,996
553572822,4.15,103,4
143038192,4.02,6509,209
440979757,3.74,6548,356
067964248X,3.94,329,35
1860491812,3.89,1681,276
375756868,3.97,77,11
142437964,4.14,30493,1767
1593083777,4.14,17,9
1414243677,4.14,1,0
373289804,3.27,70,6
786711647,3.94,6548,556
553566407,3.67,267,7
014011890X,3.71,11,0
143036939,3.54,12741,1494
1933618086,3.92,2243,220
595377106,4.67,1,0
226424154,3.9,77,14
679455132,3.73,250,38
434010537,3.5,15,1
140158766,4.09,175,17
142180092,3.93,503,34
744586461,3.94,21,5
822008939,3.4,5,1
374521409,4.29,2439,255
184115749X,3.52,3996,278
7153589,3.59,336,33
312420145,3.12,3621,330
671732471,4.03,2779,33
006092960X,4.16,1952,70
671732463,4.12,8541,257
074341280X,4.03,956,37
067173248X,4.22,2253,53
671732528,4.13,4657,89
671732501,4.14,2554,67
1855384272,4.1,3618,97
345481267,4.26,110,6
375756884,4.26,2711,89
375411224,4.27,214,27
375702245,4.18,2710,294
60726466,4.42,1330,29
1593080581,4.18,442,52
1567180701,3.92,192,5
1844080382,4.23,179639,8119
805242090,3.92,536,79
042520961X,3.79,534,25
014310490X,4.23,1623,228
009930791X,3.77,3115,188
3446176934,3.77,1,0
385240872,3.7,5052,305
822002108,3.73,10,3
706432088,4.05,8,1
822001101,3.12,8,1
670038032,3.84,892,117
679729526,3.84,87406,1182
140449329,3.84,996,96
872207315,3.84,319,27
674995864,4.4,583,5
486434125,3.18,237,39
192834401,3.18,16370,1211
385732538,3.91,93589,6654
618685502,3.9,13788,1554
440402913,3.9,1521,44
440415241,3.93,194,32
385732562,3.82,132584,9341
440414008,3.71,244,15
074348276X,3.91,154195,2806
019832054X,3.91,269,24
1903436591,3.91,1796,98
743484959,3.91,215,11
039395904X,3.43,790,93
141439904,3.79,6769,270
553210599,3.8,3083,134
312406916,3.43,616,77
052161872X,4.07,128,12
451526813,4.07,1230,62
198320566,4.07,13,2
1932219250,4.07,38,7
521532507,4.07,73,12
156031191,3.5,21851,3510
679743340,3.9,1464,100
812036042,3.98,157,18
743484967,3.98,188,14
141014709,3.98,199,21
345477529,3.82,5704,94
375725180,4.02,1309,107
1904271553,4.27,15,0
684852705,3.74,375,63
679736530,3.87,4208,216
743477553,3.89,273070,4265
1932219269,3.89,48,3
743482824,3.89,493,25
198320272,3.68,138685,2595
1932219161,3.68,53,3
521535131,3.68,51,2
1586638475,3.68,769,78
822000237,3.88,17,0
1904271359,3.83,17782,493
517223627,4.03,364782,5234
439291496,4.02,143,18
140153179,4.17,10050,294
140153195,3.89,5428,542
140153225,4.18,1896,124
613572742,4.02,514,40
684846942,3.91,1345,114
300091419,3.83,63,2
307262995,3.63,19245,1533
446677167,3.95,12609,696
446695696,3.96,14475,571
446695645,3.82,13125,743
446695718,3.94,15459,669
446695688,3.89,20070,1047
375821821,3.88,23811,2348
446695661,3.93,11050,624
449001245,3.48,2303,161
044669567X,3.84,12371,536
044661193X,3.82,333,29
375410465,4.45,44,1
446615129,3.81,33459,2602
440421705,3.82,85404,3692
865476063,4.08,1980,154
884196488,3.84,21,1
446912069,3.87,1256,100
446674575,3.64,9889,337
1594831955,3.64,64,10
553503707,3.84,120,11
688052304,3.77,424,47
030680932X,3.83,990,97
307237583,3.87,2703,267
815411839,4.03,1396,99
316159794,4,48095,1633
316013935,4,41805,831
316014796,4.04,47196,1464
316117366,3.83,32963,2132
316014508,3.53,18058,1519
446696633,4.04,78780,2118
446696617,4.08,269826,5220
446600474,3.25,5512,227
316155594,4.15,103221,2689
446692654,3.96,58414,1191
446606383,3.82,10970,322
446692646,3.98,242,15
446608815,4,52093,985
747266999,4.04,220,19
446692638,4.11,369267,4011
446609323,3.68,9714,220
446613371,3.83,34087,1809
446677388,3.96,297211,2943
446600458,2.86,4320,307
446613355,3.94,36334,905
446617792,4.08,187892,7624
446696641,4.02,268,13
755300203,3.8,16563,849
1568654235,3.84,48,1
316693359,3.68,3733,320
446676438,3.93,42701,1337
316000612,3.88,862,53
64435261,4.19,1561,45
671009443,3.77,3878,151
747526036,3.8,22,3
1563899655,4.07,5299,131
440238196,3.51,837,95
312937695,3.78,9214,179
1400066107,4.13,748,105
679643257,4.63,991,55
553380176,4.27,7423,319
375505962,4.42,3720,240
1556702884,4.41,1246,164
8497644743,3.85,156,28
300091699,4.01,104,6
810935201,4.14,31,2
806510757,3.96,883,16
312978332,3.52,701,53
698116410,4.06,322,41
312421990,3.71,13674,1166
786942703,3.65,152,14
140446362,3.82,12610,486
674678567,4.11,988,31
802441416,3.68,39,5
714831670,3.73,26,1
300114400,3.84,102,8
306807254,3.87,36,5
810915871,4.04,45,2
500282757,4.04,3,0
132221861,3.73,56,1
674995643,4.09,59,5
014044209X,3.89,1052,23
460876740,3.89,7,1
674995341,4.19,35,1
60575816,4.17,1312,162
812216504,3.88,7,1
761555528,3.98,120,1
446691097,4.34,27204,698
373771371,4.06,1549,87
394700139,4.17,1991,92
1582433224,3.65,17963,1023
1897082274,4,39,1
039457107X,4.42,21,1
096830317X,4.56,61,1
968303188,4.45,51,1
670044369,4.19,924,59
425212785,3.94,3896,65
425204227,4.02,5062,79
425201686,3.85,10329,193
575402903,3.89,155,17
674035011,4.25,46,7
002426640X,4.04,201,12
521274559,4.25,692,26
192840940,3.58,205,24
415050790,4.14,68,3
192824546,3.95,356,17
751504386,3.96,97092,1186
385129912,4,486,56
307376583,3.7,218,30
5550707004,3.77,103,16
743233603,4.44,9,1
067103264X,3.92,18255,266
618195637,4.15,906,171
743222334,3.99,693,58
440508827,3.85,327,16
142001341,3.26,269,40
051509479X,4.1,203,25
60916095,4.36,2509,137
965013014,4.06,543,69
312354371,3.15,115,23
800638182,3.67,235,22
1421506556,4.36,309,7
142150653X,4.45,450,8
1421506548,4.41,363,5
1421510782,4.42,339,5
2290318043,3.97,129,3
1421510790,4.46,303,5
2290328308,4.41,2,1
2290318493,4.18,122,2
067145577X,3.86,127,25
097640110X,4.14,15977,415
073930870X,4.41,113,12
1592220045,4.1,62,7
312869592,4.12,3685,95
156584100X,3.96,402,55
1565840089,4,227,15
3856305580,4.02,405,21
312421680,3.7,8071,360
60747226,3.47,52323,3023
143036661,3.75,49145,5344
385483732,3.85,1428,204
2290061247,3.88,6,0
2290329452,4.42,3,1
2290328057,4.41,4,2
2290328022,4.31,4,3
229031823X,4.1,121,3
2290319368,4.27,91,2
2290328316,4.36,2,1
2290320102,4.39,94,1
2290328294,4.45,3,1
2290328227,4.44,4,2
1421505398,4.43,909,15
1421505401,4.48,897,17
142150541X,4.5,986,37
152052089,3.91,1756,176
1591165830,4.41,513,12
4592175433,4.48,19,0
345485289,4.28,2728,35
345471830,4.28,5616,65
345470575,4.11,38296,396
345484304,4.29,2765,38
345484282,4.27,2993,40
345477936,4.3,3359,48
034547791X,4.28,4059,50
345484290,4.28,3052,41
345485327,4.31,2683,38
4063633381,4.28,6,2
4063633934,4.3,5,1
4063633225,4.28,7,1
4063634167,4.29,5,2
4063634523,4.27,4,0
1421506416,4.26,1144,18
1421506424,4.22,985,15
159116222X,4.1,8921,207
1421510669,4.27,1012,21
1421510677,4.28,953,20
4088732898,4.11,275,7
4088735048,4.22,61,5
4088728734,4.26,9,2
4088732154,4.25,289,8
4088731441,4.26,11,2
4088731697,4.23,331,6
4088732324,4.15,282,7
4088728491,4.22,8,2
4088730224,4.27,9,2
4088734327,4.21,329,5
4088731107,4.24,9,2
1421506297,4.26,16983,428
1421501686,4.43,174482,3010
142150331X,4.39,21653,690
1421506262,4.34,19274,583
1421501708,4.43,22435,741
1421501694,4.43,25578,948
1421506270,4.39,18291,491
1421506289,4.43,18321,586
1421506300,4.21,13472,363
142151155X,4.22,12461,325
486447405,3.71,2956,239
034527220X,3.64,26,6
345272218,3.6,134,5
201835959,4.05,9395,616
1593075421,4.09,1444,83
1593076126,4.11,911,33
1593076398,4.12,628,26
1588990842,3.94,900,38
1588990850,3.86,521,32
2723441784,4.11,26,3
2723442314,4.12,10,0
2723442306,4.12,12,0
152056785,3.88,3493,306
152051244,3.7,6666,606
1570623953,4.3,800,91
1590300068,4.3,1044,164
61054887,4.22,64196,3525
517480107,4.13,58,13
689845332,3.94,1269,93
441012248,3.83,3489,335
044101125X,4.12,14393,635
441011241,4.04,14549,468
439551927,4.17,1322,87
1416509631,3.94,26096,1053
689845367,4.09,73161,1922
439551897,4.09,6598,600
053106851X,4.13,21,1
141650964X,4.12,79809,1224
1857442024,4.52,442,24
1888690089,4.55,161,12
140449094,3.87,335,52
1413902626,4.21,61,4
1413902618,4.28,63,2
141390257X,4,393,41
1413902588,4.19,134,9
1421506149,4.34,5763,75
1421506114,4.36,6371,85
1421500817,4.28,7037,81
1421510421,4.34,7781,70
1421510413,4.35,6250,60
142151043X,4.36,5922,81
1421510448,4.36,5648,76
1598169467,4.2,2504,172
425058506,3.99,141,10
1598165763,4.11,135,5
1598165771,4.25,128,3
316013269,3.7,2261,537
031610969X,3.7,136123,5852
679761063,3.84,2821,199
60747455,4.05,8080,336
045121837X,4.08,26,4
1421505568,4.44,1030,13
1421505576,4.45,1007,13
1421505584,4.45,999,13
1421509970,4.44,984,10
1595324380,4.3,611,14
1595324399,4.32,562,11
1598161989,4.28,478,12
1598161997,4.37,497,9
4063405141,4.28,6,0
1553377524,4.19,645,123
312422245,3.56,976,106
158567883X,3.93,8716,228
60792787,3.96,9698,110
553564943,4.17,73396,1367
60792809,4,9291,97
809530953,3.95,337,10
60567236,4.1,23392,1104
1596871326,3.77,753,13
037581468X,4.15,56973,1623
689878559,4.26,101059,3815
375829636,3.91,3643,74
1416903372,4.29,49912,615
141690817X,4.32,46937,665
689878567,4.24,77540,1396
1416903437,4.32,61677,1448
689878575,4.28,72386,1230
375760393,4.06,39680,2780
1596590939,4.06,117,36
753453347,4.12,846,17
1586857029,4.09,459,37
60530839,4.21,381,19
786940735,4.17,7847,104
055215296X,4.22,346,31
689855923,3.8,353,20
553267604,4.17,614,19
976401150,4.45,276,5
375713344,3.97,50103,5030
679853952,3.97,37,4
553588117,3.98,19537,171
380973995,4.02,131,4
380974738,4.05,21965,92
812550285,4.04,106712,1604
081257558X,3.94,86944,1442
1857232097,4.16,113052,1673
571212921,4.13,115201,1008
91894603,3.62,1595,135
861713451,4.22,28,1
8817128716,4.13,45,5
765345900,4.01,5653,225
765309963,4.09,5141,184
076530998X,3.97,63,8
765345013,4.12,17071,708
765343266,4.33,24253,1070
375833641,4.09,24751,2219
330411845,4.1,104,9
765345919,4.1,4123,145
684854678,4.18,9255,724
99277131,4.18,119,10
61196681,4.34,5874,281
61198757,4.37,5406,237
743272072,3.87,1738,235
330347764,3.82,36,5
439426286,3.88,87,10
1556612001,3.89,874,19
394891058,4.14,178,12
802043291,2,1,0
415267471,4.23,1509,80
1841542768,3.57,74,4
075640391X,3.95,4922,95
756403413,4.01,6437,81
373802668,3.83,7756,283
373802455,3.97,15813,871
756403634,3.79,6145,202
1416521070,3.9,698,19
886773784,4.14,31058,927
756402727,4.01,6980,229
756403251,3.87,3049,32
886776619,4.03,11193,123
743499093,3.86,1189,23
756401534,4.02,10113,263
886776120,4.05,12027,105
886775167,4.04,14611,208
756402573,4.03,7060,113
756400619,3.99,8768,306
886777127,4.02,10781,86
756402212,4.19,10882,104
886777208,3.85,3869,50
451457595,3.9,1050,59
765313197,3.83,3507,66
886779162,3.98,8045,98
1416521100,3.92,922,20
886778042,3.98,9217,168
765313189,3.94,4349,103
373802390,3.78,2668,148
886774004,4.19,19520,330
014027782X,4.09,61,9
520241827,3.36,360,34
679761055,3.85,4933,313
1887178945,3.78,1385,75
374530491,3.99,1777,129
4770029756,3.67,3581,224
1582431051,3.85,601,42
847819272,3.75,20,1
140442820,3.82,527,54
1596921536,3.97,1005,253
373767552,3.6,120,12
373240279,3.97,574,22
747573646,3.46,808,112
747562113,3.46,220,25
590876120,3.87,190,16
64420809,4.04,73,2
698115678,4.19,2401,115
1857988094,4.07,55751,3104
345481291,3.89,30029,1818
312968302,3.89,165,24
1845400658,4.14,14,3
3551768617,3.83,14,0
143039652,4.21,13518,473
374525862,3.99,1958,95
8535905324,3.99,152,9
1413901476,3.96,294,14
1413901468,3.95,326,10
141390145X,4,347,17
1931382697,4.29,282,24
872864758,4.27,873,78
1401307787,4.12,30333,1293
1591794641,3.82,2913,245
143036831,3.78,774,157
553409689,3.78,17,1
1421503549,3.79,335,11
763631604,4.37,3682,133
736421971,4.41,28824,132
2742735402,3.68,10,1
140274987,3.87,747,75
61129739,4.04,38148,1310
1569709084,3.51,172,13
262632039,4.2,10,3
067973547X,3.98,141,24
816611351,4.12,180,9
316159727,3.92,373,67
448433400,4.13,371,43
1600100368,4.02,168,17
752864300,4.08,267,28
1598530097,4.38,1970,206
806518561,4.28,2760,158
679747877,4.09,903,40
806512261,4.26,3135,75
806521686,4.19,20,0
440151880,3.88,275,6
8478889736,3.82,200,38
140288481,3.92,797,72
618710507,3.46,11,1
618127364,3.88,463,65
618380442,4.12,437,45
891906797,3.91,149,7
1843540703,3.69,3261,384
60750766,4.07,130,5
143035746,3.93,52578,2464
312984855,3.98,2241,106
312984863,3.91,1356,69
60504080,4.01,8965,623
60959037,4,88241,5652
038549744X,4.06,4863,409
140285210,4.06,537,65
1860467768,4.17,80,11
375727574,4.14,551,52
1400034418,3.59,1577,181
375727582,3.77,447,33
1400034256,3.89,1262,90
99455153,3.55,592,52
99422328,4.19,837,102
307264866,4.15,620,83
067976674X,4.28,5749,285
140004281X,3.98,633,115
375707484,4.1,2386,178
679732713,3.93,2814,258
375707492,3.99,8461,553
679755624,4.07,4038,297
4770028962,3.68,6440,298
747553866,4.11,13431,931
385721056,3.26,1837,245
1400095468,3.9,2013,311
140276343,3.16,535,66
8478888462,3.16,11,1
809596814,4.05,28,7
743244583,3.98,42014,1304
1932958096,4.11,1097,47
826469337,4.27,289,8
140007942X,3.58,593,62
340837950,3.92,561,48
038531177X,4.48,5880,618
140042326,3.64,1469,39
140714553,3.94,1002,57
440910811,4.15,16755,620
446675369,3.77,22435,1912
307243168,3.83,205,49
439463696,3.89,4,0
140007780X,4.07,25551,2576
786851155,3.13,37,3
1416509879,4.19,57010,2634
743466500,4,118,5
1416503595,4,10615,450
078798129X,3.88,847,68
873387805,4.04,51,3
439598443,4.43,11403,605
306804832,4.53,32,2
812034260,3.67,6,0
1405835648,3.6,594,35
156443791,3.52,2826,266
571192521,3.33,527,20
743227190,3.96,391,23
375704051,4.1,8982,333
446616427,3.87,18327,665
