author_id,name
3584,Qiu Xiaolong
3585,Stendhal
3586,Burton Raffel
3587,Robert M. Adams
3588,Robert Robinson
3589,Jonathan Slevin
3590,Mark Wigan
3591,Gilbert Sale
3592,Suzanne Sale
3593,B.C.J.G. Knight
3594,Jean Stewart
3595,Robert Andrew Parker
3596,Roger Pearson
3597,Margaret Mauldon
3598,Lord Dunsany
3599,S.T. Joshi
3600,Sidney H. Sime
3601,William Morris
3602,Michale W. Perry
3603,Johann Wolfgang von Goethe
3604,David  Luke
3605,Peter Salm
3606,Gotthold Ephraim Lessing
3607,Mark Yarnell
3608,Rene Reid Yarnell
3609,Richard  Poe
3610,Yochai Benkler
3611,季思聰
3612,Tim Bogenn
3613,Jennifer Weiner
3614,Emma McLaughlin
3615,Nicola Kraus
3616,William Gibson
3617,R.C. Sproul
3618,Jerome Karabel
3619,Norman L. Geisler
3620,Stephanie Laurens
3621,John Major Jenkins
3622,Terence McKenna
3623,Marco Polo
3624,Howard Mittelmark
3625,Milton Rugoff
3626,John Marco
3627,David Baldacci
3628,S.E. Hinton
3629,Betty  Smith
3630,Page Stegner
3631,Richard W. Etulain
3632,Pat Rogers
3633,Ted Bader
3634,Marilyn Bader
3635,Adela Pinch
3636,Prunella Scales
3637,Claudia L. Johnson
3638,Edward Albee
3639,Mark Hussey
3640,Jeanne Schulkind
3641,Susan Dick
3642,Anne Olivier Bell
3643,Andrew McNeillie
3644,Leonard Woolf
3645,Gertrude Stein
3646,Kate Mosse
3647,James Luceno
3648,James E. Irby
3649,Donald A. Yates
3650,André Maurois
3651,Dean Koontz
3652,Barry Moser
3653,Erhan Sunar
3654,Lotte H. Eisner
3655,Kerry Patterson
3656,Joseph Grenny
3657,Ron McMillan
3658,Al Switzler
3659,Robert Scoble
3660,Shel  Israel
3661,Margaret Shepherd
3662,Penny Carter
3663,Sharon Hogan
3664,Stephen Miller
3665,Michka Assayas
3666,David Lazar
3667,Jeanette Winterson
3668,Helena Grice
3669,Tim Woods
3670,Alexander  Walker
3671,Alfred Hitchcock
3672,Don Tothe
3673,Robert A. Harris
3674,Michael S. Lasky
3675,Robert Arthur
3676,Stephen Rebello
3677,Joanne Harris
3678,Fran Warde
3679,Georg Feuerstein
3680,Roger Walsh
3681,William Hope
3682,Laurel Lefkow
3683,Silvia Alemany
3684,Arnold Rampersad
3685,Haven Kimmel
3686,Barry Hughart
3687,Frank N. Magill
3688,John Granger
3689,Ann Granger
3690,Günter Grass
3691,Viggo Mortensen
3692,William M. Bass
3693,Jon Jefferson
3694,David Colbert
3695,Margo Daly
3696,David Leffman
3697,Anne Dehne
3698,Chris   Scott
3699,Rough Guides
3700,Jan Dodd
3701,Mark Lewis
3702,Ron Emmons
3703,托爾金
3704,朱學恆
3705,David Salo
3706,Laurell K. Hamilton
3707,Hugh    Miller
3708,Jessica Snyder Sachs
3709,Diane Mott Davidson
3710,Poppy Z. Brite
3711,The Harvard Lampoon
3712,Henry N. Beard
3713,Douglas C. Kenney
3714,Francis Ledoux
3715,Michael Bakewell
3716,Stephen  Oliver
3717,Ian Holm
3718,Michael Hordern
3719,Robert Stephens
3720,John Le Mesurier
3721,Peter Woodthorpe
3722,Gerard  Murphy
3723,Hugh Dickson
3724,Peter Vaughan
3725,Peter Howell
3726,Piers Anthony
3727,Jonathan  A. Goldstein
3728,Anonymous
3729,Terry Brooks
3730,Witold Gombrowicz
3731,Danuta Borchardt
3732,Alastair Hamilton
3733,Eric Mosbacher
3734,Bill Johnston
3735,McSweeney s Publishing
3736,Laurel Thatcher Ulrich
3737,Karen Cushman
3738,Elizabeth  Davis
3739,Suzanne Arms
3740,Sheryl Feldman
3741,Penny Armstrong
3742,Gretchen Moran Laskas
3743,Jan M. Kriebs
3744,Carolyn L. Gegor
3745,Christopher R. Howard
3746,Jonathan Ames
3747,Joe Meno
3748,Eric Hanson
3749,Merton M. Sealts Jr.
3750,Richard Wright
3751,Edmond Rostand
3752,Eteel Lawson
3753,Lowell Bair
3754,Robert Pinsky
3755,Michael Mazur
3756,Alexander C. Irvine
3757,Ronald L. Martinez
3758,Robert M. Durling
3759,Robert Turner
3760,Ann Rule
3761,Katrina Kittle
3762,Eric Hansen
3763,Terry Moore
3764,Georges Simenon
3765,Geoffrey Sainsbury
3766,David Watson
3767,Louis Sachar
3768,Jean Sarocchi
3769,Ellen Conroy Kennedy
3770,Philip Thody
3771,Pierre-Louis Rey
3772,P. Morgan
3773,E.T. Jones
3774,David Zane Mairowitz
3775,Alain Korkos
3776,Simon Cleveland
3777,Andy Kubert
3778,Richard Isanove
3779,Peter Sanderson
3780,Todd Klein
3781,Michael H. Jackson
3782,Danny Palmerlee
3783,Carolyn McCarthy
3784,Michael Grosberg
3785,Robert Egan
3786,B.K. Beckwith
3787,Howard Brodie
3788,Grantland Rice
3789,Gemma Rovira
3790,Carole Nelson Douglas
3791,Emma Merritt
3792,Marilyn Campbell
3793,Patricia Rice
3794,Mary Balogh
3795,Adam McCauley
3796,Rex Pickett
3797,Alexander Payne
3798,Jim     Taylor
3799,Richard Dooling
3800,Andre Dubus III
3801,Fontaine Dollas Dubus
3802,Mark Zwonitzer
3803,Charles Hirshberg
3804,Les Beletsky
3805,Jon L. Dunn
3806,Jonathan Alderfer
3807,Anne Michaels
3808,Barbara Haworth-Attard
3809,Albert Einstein
3810,Nigel Calder
3811,Robert W. Lawson
3812,Robert Geroch
3813,David C. Cassidy
3814,Ben Schoen
3815,Andy Gordon
3816,Gretchen Stull
3817,Emerson Spartz
3818,Jamie Lawrence
3819,Gemma Rovira Ortega
3820,Galadriel Waters
3821,Astre Mithrandir
3822,Peter Needham
3823,Bianca Southwood
3824,Iain Pears
3825,Jodi Cobb
3826,Jane Haddam
3827,Billy Mills
3828,Maja Ueberle-Pfaff
3829,Isabel Margelí
3830,Claude Seban
3831,John Milton
3832,John      Leonard
3833,Gordon Teskey
3834,Judith McNaught
3835,Gustave Doré
3836,Gia Bathory Al Babel
3837,Tess Uriza Holthe
3838,Thad Carhart
3839,Ann Packer
3840,Michael Wharton
3841,Kate Chopin
3842,Alyssa  Harad
3843,John Grigsby
3844,Matt Wagner
3845,Rich Rankin
3846,Chris Pitzer
3847,Diana Schutz
3848,Harry Rowohlt
3849,Anthony Powell
3850,Michael   Barber
3851,Ron Chernow
3852,Harvey Pekar
3853,Gary Dumm
3854,Kathy Acker
3855,Janet Wallach
3856,Queen Latifah
3857,Frank Morrison
3858,Jill Conner Browne
3859,Catherine Gilbert Murdock
3860,Eleanor Herman
3861,Philippa Gregory
3862,Z.Z. Packer
3863,María Pérez López de Heredia
3864,Marta Torent López de Lamadrid
3865,Mark Dunn
3866,Jean Gooder
3867,Richard Preston
3868,Richard   Preston
3869,Judith Larner Lowry
3870,Laurie Halse Anderson
3871,Mark Salisbury
3872,Mary Downing Hahn
3873,Kate Atkinson
3874,Sigmund Freud
3875,Philip Rieff
3876,Armistead Maupin
3877,Colson Whitehead
3878,Yosef A.A. Ben-Jochannan
3879,Aldon D. Morris
3880,F.F. Bruce
3881,Philip W. Comfort
3882,Carl F.H. Henry
3883,J.I. Packer
3884,Don  Lee
3885,Colin McGinn
3886,Michael Baur
3887,Steven Baur
3888,James S. Spiegel
3889,Steve Turner
3890,Neil deGrasse Tyson
3891,Stephen Tyson
3892,Joseph Vargo
3893,Christine Filipak
3894,Eric Muss-Barnes
3895,Jalone J. Haessig
3896,Joseph Iorillo
3897,Robert Michaels
3898,Russell Novotny
3899,James Pipik
3900,Yu Aida
3901,Hiroshi Aida
3902,Ed Dorn
3903,Antony Johnston
3904,Christopher Mitten
3905,Jennifer Hendricks
3906,Gordon Hendricks
3907,Watchman Nee
3908,Robert Ferrigno
3909,James Tiptree Jr.
3910,David Alabort
3911,Manuel Espín
3912,Ali Vali
3913,Jean Baudrillard
3914,James Benedict
3915,Chris     Turner
3916,Chris Horrocks
3917,Zoran Jevtić
3918,T.Z. Lavine
3919,Jane Robins
3920,Jane Green
3921,Albert Ellis
3922,David Ellis
3923,Shannon Drake
3924,Brenda Novak
3925,Ann  O Leary
3926,Deborah Woodworth
3927,Rumiko Takahashi
3928,Joseph O Connor
3929,Diethard Herles
3930,Pauline McLynn
3931,Gerard Stembridge
3932,Conor McPherson
3933,Gene Kerrigan
3934,Gina Moxley
3935,Anthony Cronin
3936,Owen O Neill
3937,Hugo Hamilton
3938,Charlie O Neill
3939,Tom Humphries
3940,Donal O Kelly
3941,Roxane Azimi
3942,Wendy Markham
3943,Ai Morinaga
3944,Stephen R. Donaldson
3945,Yasuhiro Kano
3946,Molly C. Lee
3947,Angela J. Linn
3948,Chase Hensel
3949,James H. Barker
3950,Candace Schuler
3951,Nahum N. Glatzer
3952,Willa Muir
3953,Edwin Muir
3954,Tania Stern
3955,James Stern
3956,Ernst Kaiser
3957,Eithne Wilkins
3958,Klaus Mann
3959,Gabriel Josipovici
3960,Gilles Deleuze
3961,Félix Guattari
3962,Jacob Grimm
3963,Wilhelm Grimm
3964,Maria Tatar
3965,George Cruikshank
3966,Paul Hey
3967,Walter Crane
3968,Warwick Goble
3969,Kay Nielsen
3970,Arthur Rackham
3971,Jack D. Zipes
3972,Johnny Gruelle
3973,Kaoru Mori
3974,森 薫
3975,Jo Clayton
3976,Kevin Andrew Murphy
3977,Lidia Matticchio Bastianich
3978,David Nussbaum
3979,Christopher Hirsheimer
3980,Tanya Bastianich Manuali
3981,Jay Jacobs
3982,Federico García Lorca
3983,Langston Hughes
3984,Christopher Maurer
3985,Richard Powers
3986,Alister E. McGrath
3987,Richard E. Neustadt
3988,Patrick McGrath
3989,Michael D. Oates
3990,Larbi Oukada
3991,Martin Amis
3992,Hanif Kureishi
3993,Roland Barthes
3994,Stephen Heath
3995,Matthew    Ward
3996,Richard Miller
3997,Jean-Noël Schifano
3998,Manuel Rivas
3999,Jeremy Rifkin
4000,Ralph Fowler
4001,William O Daly
4002,Margery Facklam
4003,Sylvia Long
4004,Liliana Valenzuela
4005,David James Duncan
4006,Elizabeth Gilbert
4007,Caroline Sharp
4008,Meg Cabot
4009,Patricia McCormick
4010,Matthue Roth
4011,Kevin Waltman
4012,Samantha Schutz
4013,Coe Booth
4014,Eddie de Oliveira
4015,Tanuja Desai Hidier
4016,Kevin Brooks
4017,Chris Wooding
4018,Markus Zusak
4019,Brian James
4020,Kristen Kemp
4021,Eireann Corrigan
4022,Christopher Krovatin
4023,Billy Merrell
4024,Julie Kenner
4025,Sean Stewart
4026,Bryan Magee
4027,Martha C. Nussbaum
4028,Anthony Quinton
4029,Michael  Ayres
4030,John Passmore
4031,Geoffrey Warnock
4032,Frederick Charles Copleston
4033,J. P. Stern
4034,Hubert L. Dreyfus
4035,Sidney Morgenbesser
4036,A.J. Ayer
4037,John Rogers Searle
4038,Isaiah Berlin
4039,Charles Taylor
4040,Herbert Marcuse
4041,William Barrett
4042,R. M. Hare
4043,Willard Van Orman Quine
4044,Hilary Putnam
4045,Ronald Dworkin
4046,Ernest Gellner
4047,Lynn Keller
4048,Ross Garnaut
4049,Margot Norris
4050,Robert Scholes
4051,A. Walton Litz
4052,Donal Donnelly
4053,Ciaran Hinds
4054,Colm Meaney
4055,Malachy McCourt
4056,Adam  Sexton
4057,G. Tubach
4058,Laura Zuccotti
4059,Beth Dunfey
4060,Michael Korda
4061,Josiah Bunting
4062,Arthur M. Schlesinger Jr.
4063,Weldon Thornton
4064,Ernle Bradford
4065,Bruce Arnold
4066,David R. Hawkins
4067,Chris Kubica
4068,Karen Katz
4069,Alan Dean Foster
4070,Kate Klise
4071,M. Sarah Klise
4072,Pimsleur Language Programs
4073,Alain de Botton
4074,James   McBride
4075,Elizabeth A. Lynn
4076,Anna Deavere Smith
4077,Jessica Porter
4078,Michio Kushi
4079,Sandra Cisneros
4080,Elena Poniatowska
4081,Ann  Douglas
4082,Katharine McMahon
4083,Eric Searleman
4084,Eric Chaisson
4085,Steve McMillan
4086,Stephen P. Maran
4087,Dinah L. Moché
4088,Philip Plait
4089,Richard Buxton
4090,Edith Hamilton
4091,Steele Savage
4092,Alex Ross
4093,Geoff Spear
4094,Chip Kidd
4095,John Lindow
4096,William F. Russell
4097,Peter M. Robinson
4098,Hannah Hurnard
4099,Scott C. Jacobson
4100,William J. Bennett
4101,Michael Hague
4102,Walter Dean Myers
4103,Todd Davis
4104,Marc Frey
4105,Roger Ebert
4106,David Bordwell
4107,Ray Ebert
4108,Daniel Curley
4109,Jack Lane
4110,Al Franken
4111,Jacob Weisberg
4112,Melody Beattie
4113,Stuart Smalley
4114,Frank R. Stockton
4115,Ludwig Tieck
4116,Richard Garnett
4117,H. Rider Haggard
4118,Andrew Lang
4119,William Hope Hodgson
4120,E.A. Wyke-Smith
4121,David  Lindsay
4122,Clemence Housman
4123,Arthur Machen
4124,A. Merritt
4125,L. Frank Baum
4126,Kenneth Morris
4127,James Branch Cabell
4128,Francis Stevens
4129,E.H. Knatchbull-Hugessen
4130,E. Nesbit
4131,Joseph Pearce
4132,Jane Chance
4133,Alfred Siewers
4134,Rose A. Zimbardo
4135,Neil D. Isaacs
4136,Lisa Carey
4137,David Lewis
4138,Toren Smith
4139,Kaori Inoue
4140,Joe Yamazaki
4141,Walden Wong
4142,Izumi Evers
4143,Matt Thorn
4144,Robert Graves
4145,Mike Dringenberg
4146,Chris Bachalo
4147,Michael Zulli
4148,Kelly Jones
4149,Charles Vess
4150,Colleen Doran
4151,Malcolm Jones III
4152,Steve Parkhouse
4153,Daniel Vozzo
4154,Lee Loughridge
4155,Steve Oliff
4156,Sam Kieth
4157,Karen  Berger
4158,William L. Shirer
4159,Gordon A. Craig
4160,John Keegan
4161,Inga Shirer Dean
4162,Emily Giffin
4163,Elaine Barbieri
4164,Constance O Banyon
4165,Evelyn Rogers
4166,Bobbi Smith
4167,Ann Dunnigan
4168,Rosamund Bartlett
4169,Robert Brustein
4170,Laurence Senelick
4171,Ralph E. Matlaw
4172,David Plante
4173,David G. Hartwell
4174,Clive Barker
4175,John Collier
4176,Shirley Jackson
4177,Robert Aickman
4178,Charlotte Perkins Gilman
4179,Robert Smythe Hichens
4180,Joanna Russ
4181,Dennis Etchison
4182,Ramsey Campbell
4183,Thomas M. Disch
4184,Theodore Sturgeon
4185,Edgar Allan Poe
4186,Michael  Bishop
4187,H.P. Lovecraft
4188,J. Sheridan Le Fanu
4189,Fritz Leiber
4190,Fitz-James O Brien
4191,Ambrose Bierce
4192,Algernon Blackwood
4193,Gene Wolfe
4194,Walter de la Mare
4195,Robert W. Chambers
4196,Oliver Onions
4197,G. Richard Shell
4198,Thomas  Harris
4199,Yvonne Tasker
4200,Laura Buller
4201,D.K. Publishing
4202,Tom D. Crouch
4203,Paul Glovinsky
4204,Art Spielman
4205,Michael L. Perlis
4206,Carla Jungquist
4207,Michael T. Smith
4208,Peter  Van Houten
4209,Rich McCord
4210,Mary S. Lovell
4211,Javier Cercas
4212,Anne McLean
4213,Albert Speer
4214,Remy Gorga Filho
4215,William Blake
4216,Alicia Suskin Ostriker
4217,G.E. Bentley Jr.
4218,Vincent  Price
4219,Chandler Brossard
4220,Dawn B. Sova
4221,Oliver  Harris
4222,V. Vale
4223,Andrea Juno
4224,Throbbing Gristle
4225,Brion Gysin
4226,Sylvère Lotringer
4227,Murray Smith
4228,Eric Lindor Fall
4229,Alain Defossé
4230,Louann Brizendine
4231,Joaquin Miller
4232,Alan Rosenus
4233,Malcolm Margolin
4234,Phil Town
4235,John Weld
4236,Phil Interlandi
4237,Gabrielle Ann Euvino
4238,Lindsay Mack
4239,Wendy  Mitchell
4240,June Kim
4241,T.A. Barron
4242,Carolyn Brown
4243,Leonardo da Vinci
4244,H. Anna Suh
4245,Doris Lessing
4246,Margot Theis Raven
4247,Jeannie Brett
4248,Ron Roy
4249,John Steven Gurney
4250,Bruce Coville
4251,Dennis Nolan
4252,Robert     Smith
4253,Jonathan    Morris
4254,Paul Davies
4255,Megan McDonald
4256,Peter H. Reynolds
4257,Marissa Moss
4258,Rosemary Wells
4259,Kate DiCamillo
4260,Jennifer Frantz
4261,Aleksey Ivanov
4262,Olga Ivanov
4263,Jed Carleton
4264,Shawn Carman
4265,Seth Mason
4266,Robert    Lee
4267,Travis Heerman
4268,Aaron Medwin
4269,Matthew S. Armstrong
4270,D.J. Trindle
4271,Cris Dornaus
4272,Eric Steiger
4273,Phyllis Reynolds Naylor
4274,Jamie Suzanne
4275,Martin Gardner
4276,Robert Sabuda
4277,Tan Lin
4278,Helen Oxenbury
4279,Hugh Haughton
4280,Roger T. Ames
4281,Anne Stuart
4282,J.V. Jones
4283,Stan Jones
4284,Andrei Codrescu
4285,Laura Rosenthal
4286,William Manchester
4287,Barrett Whitener
4288,James Lincoln Collier
4289,Christopher Collier
4290,David Almond
4291,Victor Hugo
4292,Charles E. Wilbour
4293,James K. Robinson
4294,Monica Kulling
4295,Elizabeth Stuart Phelps
4296,Carol Phillips
4297,Brian Floca
4298,Anne Mazer
4299,Monica Gesue
4300,Joyce White
4301,Bill Brown
4302,Fred Marcellino
4303,Gail Carson Levine
4304,Peter David
4305,George Pérez
4306,Joe Sachs
4307,Nicholas Wright
4308,George Selden
4309,Sylvia Cassedy
4310,David Poyer
4311,Tamara Thorne
4312,Trini Alvarado
4313,Masakazu Katsura
4314,Deirdre English
4315,Marcus Tullius Cicero
4316,Walter Miller
4317,Lisa Jackson
4318,Jon M. Gibson
4319,Anne Macdonald
4320,Tom Hodgkinson
4321,D.B. Wyndham-Lewis
4322,Charles  Lee
4323,Max Beerbohm
4324,Richard Snow
4325,Mark LeVine
4326,Stephen M. Pollan
4327,Terry Gilliam
4328,Ian Christie
4329,Charles McKeown
4330,Graham Chapman
4331,John Cleese
4332,Eric Idle
4333,Michael Palin
4334,Bob McCabe
4335,Roger Wilmut
4336,Herbert Asbury
4337,Shelly Fisher Fishkin
4338,Teresa Edgerton
4339,Stacy Keach
4340,Annalee Allen
4341,Western Sonoma County Historical Society
4342,Library Company of Philadelphia
4343,Jacqueline Ann
4344,Sheila Z.
4345,Charles Baudelaire
4346,Louise Varèse
4347,Michael W. Jennings
4348,Rodney Livingstone
4349,Edmund F.N. Jephcott
4350,Howard Eiland
4351,Wallace Fowlie
4352,Andrew Brown
4353,Margaret Drabble
4354,Christopher Isherwood
4355,W.H. Auden
4356,Jonathon Mayne
4357,Larousse
4358,Mona Mulhair
4359,Epictetus
4360,Sharon Lebell
4361,William A. Oldfather
4362,Mollie Hunter
4363,Lisa Falkenstern
4364,Nigel Tranter
4365,George Grant
4366,Roger Lancelyn Green
4367,Alan Langford
4368,Ingri d Aulaire
4369,Edgar Parin d Aulaire
4370,Kevin Crossley-Holland
4371,Snorri Sturluson
4372,Jesse L. Byock
4373,Galina Krasskova
4374,Swain Wódening
4375,Barbara Leonie Picard
4376,Rosamund Fowler
4377,Rosalind Miles
4378,Tristan Taormino
4379,Emily Jenkins
4380,Paul O. Zelinsky
4381,Andrew Delbanco
4382,Jane Leslie Conly
4383,Leonard B. Lubin
4384,August Wilson
4385,William Rodney Allen
4386,Scott Westerfeld
4387,Diana Bryan
4388,Lloyd Alexander
4389,Michael O. Tunnell
4390,Michel Courtois-Fourcy
4391,محمدعلی مهمان‌نوازان
4392,Mark Z. Danielewski
4393,Silas House
4394,John Hodgman
4395,Bill Watterson
4396,Richard Paul Russo
4397,Harry Crews
4398,Anne McCaffrey
4399,Todd McCaffrey
4400,Dick Hill
4401,William Sleator
4402,Lawrence Di Fiori
4403,Steven Kellogg
4404,Russell Hoban
4405,Lillian Hoban
4406,John Kennedy Toole
4407,Elaine Clayton
4408,David Cote
4409,Stephen Schwartz
4410,Joan Marcus
4411,Winnie Holzman
4412,Victoria Alexander
4413,Errol Flynn
4414,Jill Bennett
4415,Michael Hanlon
4416,Howard Vincent Hong
4417,Edna Hatlestad Hong
4418,Alastair Hannay
4419,Victor Eremita
4420,Connie Willis
4421,Annette Lavers
4422,Colin Smith
4423,Susan Sontag
4424,Anthony Grafton
4425,Girolamo Cardano
4426,Jean Stoner
4427,Simon Winchester
4428,Thomas Cahill
4429,Darina Allen
4430,Regina Sexton
4431,James Graham Leyburn
4432,Ashley Shannon
4433,Juliette Aristides
4434,Juliette De Bairacli Levy
4435,Heather  Wood
4436,Juliette Benzoni
4437,Francisco Rodriguez de Lecea
4438,John Speirs
4439,Jamie Smith
4440,Betty MacDonald
4441,Alexandra Boiger
4442,Hilary Knight
4443,David Brin
4444,Jay McInerney
4445,Colum McCann
4446,Sylvie Durastanti
4447,Jonathan Kozol
4448,Dan Savage
4449,Kelley Jones
4450,George Pratt
4451,Dick Giordano
4452,P. Craig Russell
4453,Harlan Ellison
4454,Shawn McManus
4455,Bryan Talbot
4456,Stan Woch
4457,Mike Allred
4458,Gary Amaro
4459,Mark Buckingham
4460,David Giordano
4461,Tony Harris
4462,Steve Leialoha
4463,Vince Locke
4464,Shea Anton Pensa
4465,Alec Stevens
4466,John Watkiss
4467,Jon J. Muth
4468,Jill Thompson
4469,Duncan Eagleson
4470,Kent Williams
4471,J. Anthony Lukas
4472,Molly Bang
4473,William Cronon
4474,Sandra Balzo
4475,James J. Gibson
4476,Mark Manning
4477,Arthur Nersesian
4478,Alexandra Robbins
4479,Martha Grimes
4480,Craig Thompson
4481,A.N. Roquelaure
4482,Kenzaburō Ōe
4483,John Nathan
4484,Shūsaku Endō
4485,William Johnston
4486,Van C. Gessel
4487,Francis Mathy
4488,Hiroki Endo
4489,Natalie Babbitt
4490,J. Sibree
4491,C.J. Friedrich
4492,Charles Hegel
4493,Robert S. Hartman
4494,Leo Rauch
4495,Allen W. Wood
4496,Kurt Reiter
4497,James Krüss
4498,Laurence Yep
4499,Kam Mak
4500,Ann Tashi Slater
4501,David Wiesner
4502,Isadore Seltzer
4503,Andrew James McLean
4504,Gary W. Eldred
4505,Reza Aslan
4506,George MacDonald Fraser
4507,David Weber
4508,John Ringo
4509,Richard B. Lee
4510,Kei Ohishi
4511,Joe Swift
4512,Anthony E. Wolf
4513,Steven C. Hayes
4514,Spencer  Smith
4515,Carol Stock Kranowitz
4516,T.J. Wylie
4517,Danielle Steel
4518,Deborah Hopkinson
4519,Dan Nadel
4520,Trude Turnquist
4521,Satosumi Takaguchi
4522,Natsuo Kirino
4523,Rachel Cohn
4524,Mystery
4525,Vince Neil
4526,Nikki Sixx
4527,Mick Mars
4528,Tommy Lee
4529,Marilyn Manson
4530,Gilles Vaugeois
4531,Jostein Gaarder
4532,James Anderson
4533,Paulette Møller
4534,Anne   Born
4535,Λία Βουτσοπούλου
4536,Esmeralda Santiago
4537,Nicholas    Evans
4538,Rhonda  Evans
4539,John Perkins
4540,John M. Perkins
4541,Shane Claiborne
4542,Mira Nair
4543,John Burt
4544,James H. Justus
4545,Xavier Pàmies
4546,Julia Gibson
4547,Amy Carter
4548,Steven L. Hopp
4549,Camille Kingsolver
4550,Richard A. Houser
4551,John F. Nash
4552,Harold William Kuhn
4553,Robert C. O Brien
4554,محمود منقذ الهاشمي
4555,Jordi Castells
4556,Ernesto Mestre-Reed
4557,Stuart J. Murphy
4558,Holly Keller
4559,Michael Craft
4560,Winston S. Churchill
4561,Denis Kelly
4562,John Guare
4563,Jorge Bucay
4564,Silvia Salinas
4565,Christopher   Black
4566,Mark Anestis
4567,Mark Bittman
4568,Samuel Hynes
4569,J.M. Lelen
4570,Henry Bettenson
4571,Eleanor J. Gibson
4572,Tacitus
4573,Alfred J. Church
4574,William Jackson Brodribb
4575,Harold Mattingly
4576,S.A. Handford
4577,Maurice Hutton
4578,Robert Maxwell Ogilvie
4579,E.H. Warmington
4580,William Peterson
4581,Michael Winterbottom
4582,Anthony Richard Birley
4583,Adam Smith
4584,Robert B. Reich
4585,Thomas Aquinas
4586,G.K. Chesterton
4587,Anton C. Pegis
4588,Ralph McInerny
4589,Timothy McDermott
4590,John A. Oesterle
4591,Karen Kushner
4592,Isaac Bashevis Singer
4593,Herb Johnson
4594,Ilan Stavans
4595,Cecil Hemley
4596,Hilary H. Milton
4597,Alexis de Tocqueville
4598,Eduardo Brandão
4599,Phillips Bradley
4600,John Stone
4601,Stephen Mennell
4602,R.R. Palmer
4603,Michael Swanwick
4604,Miyamoto Musashi
4605,Kōji Suzuki
4606,Glynne Walley
4607,William Scott Wilson
4608,Shiro Tsujimura
4609,Lauren Willig
4610,Satoru Kannagi
4611,Hotaru Odagiri
4612,Marthe Le Van
4613,Robert W. Ebendorf
4614,Lark Books
4615,Laura Godwin
4616,John Wallace
4617,Rich Wulf
4618,Rob Vaux
4619,Katie Yates
4620,Brian Yoon
4621,Fred Wan
4622,Gregory Bassham
4623,Eric Bronson
4624,Diane Haeger
4625,Allison Markin Powell
4626,W.G. Sebald
4627,Michael Hulse
4628,Sachiko Sato
4629,Misao Inagaki
4630,Hiroshi Takahashi
4631,Andrew      Hunt
4632,Kazuo Umezu
4633,Michael Eliot Howard
4634,Iraj Pezeshkzad
4635,Dick Davis
4636,Abolqasem Ferdowsi
4637,Brady Games
4638,Jan Guillou
4639,Anna Paterson
4640,Philip Novak
4641,Michael E. Roloff
4642,Yuki Shimizu
4643,Dai Sijie
4644,Ina Rilke
4645,Honoré de Balzac
4646,Ellen Marriage
4647,Donald Adamson
4648,Rayner Heppenstall
4649,Herbert J. Hunt
4650,Marshall McLuhan
4651,Quentin Fiore
4652,Jerome Agel
4653,Eric McLuhan
4654,Frank Zingrone
4655,W. Terrence Gordon
4656,Philip B. Meggs
4657,Michael     Lewis
4658,Glenn Stout
4659,Peter Conn
4660,Pierre Guglielmina
4661,Jen Lancaster
4662,Nora Roberts
4663,David Schickler
4664,Burton G. Malkiel
4665,Christopher Flavin
4666,Brad Meltzer
4667,Rags Morales
4668,Michael Bair
4669,Joss Whedon
4670,Kurt Busiek
4671,Stuart Immonen
4672,Deborah Bray Haddock
4673,Margaret Peterson Haddix
4674,Linda Asher
4675,Suzanne Rappaport
4676,Martin E.P. Seligman
4677,Robert McCloskey
4678,Robin Lane Fox
4679,Padraic Colum
4680,Willy Pogány
4681,Homer Hickam
4682,Rheta Grimsley Johnson
4683,Jean Schulz
4684,Charles M. Schulz
4685,Paramahansa Yogananda
4686,Jeff Shaara
4687,Kuki Gallmann
4688,Joanna Vecchiarelli Scott
4689,Judith Chelius Stark
4690,Sophie Braimbridge
4691,Erica Jankovich
4692,Janwillem van de Wetering
4693,Arthur P. Yin
4694,Be-Pas
4695,Lillian Olsen
4696,Be-Papas
4697,Plotinus
4698,Stephen MacKenna
4699,John M. Dillon
4700,A.H. Armstrong
4701,Karl Jaspers
4702,Frances Stonor Saunders
4703,Carole Marsh
4704,Mark Cohen
4705,Peter Olafson
4706,Warren Bennis
4707,Yohanan Aharoni
4708,Michael Avi-Yonah
4709,Margaret MacMillan
4710,Richard Holbrooke
4711,Xenophon
4712,Edgar C. Marchant
4713,G.W. Bowersock
4714,Jane Medwell
4715,David Wray
4716,Carl Joachim Friedrich
4717,Michael Walzer
4718,George J. Becker
4719,Eric A. Meyer
4720,Makoto Inoue
4721,Rich Amtower
4722,Stephen G. Kochan
4723,Walter J. Savitch
4724,Edward McCrorie
4725,Richard P. Martin
4726,Thomas Bulfinch
4727,Janette K. Klingner
4728,Sharon R. Vaughn
4729,Alison Boardman
4730,Judith Thurman
4731,Frans Lasson
4732,Wendy Watson
4733,Erin McKean
4734,Natalie Pope Boyce
4735,Salvatore Murdocca
4736,E.E. Cummings
4737,George J. Firmage
4738,Richard S. Kennedy
4739,Dennis Slifer
4740,R. Carlos Nakai
4741,Beth Moore
4742,Terry Cooper
4743,Garth Ennis
4744,Antonio Negri
4745,Michael Hardt
4746,Matteo Mandarini
4747,Timothy S. Murphy
4748,Abdul-Karim Mustapha
4749,Vince Flynn
4750,Ju-Yeon Rhim
4751,Mark Fainaru-Wada
